X1,session.code,participant.code,participant.payoff,subsession.round_number,player.id_in_group,player.infected,player.cumulative_earnings,player.my_endowment,player.contribution,player.actual_payment,player.payoff,player.transmission_chance,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,group.total_contribution,group.total_infections,group.end_total_infections,group.total_earnings,group.lockdown,group.lockdown_number,group.number_of_players,cumulativeEarnings,group.condition,participant.time_started,player.age,player.gender,player.covid_positive,player.location,player.state,player.crt_widget,player.crt_lake
1441,p0hi5zjy,c7w4z1zy,1512,1,10,1,32,40,2,8,32,0.5,3,3,2,1,4,16,1,5,280,0,0,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1442,p0hi5zjy,c7w4z1zy,1512,2,10,1,64,40,2,8,32,0,3,3,2,2,4,23,5,6,152,0,0,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1443,p0hi5zjy,c7w4z1zy,1512,3,10,1,76,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1444,p0hi5zjy,c7w4z1zy,1512,4,10,0,88,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1445,p0hi5zjy,c7w4z1zy,1512,5,10,0,120,40,2,8,32,0,3,3,2,2,4,24,1,1,600,0,1,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1446,p0hi5zjy,c7w4z1zy,1512,6,10,0,148,40,3,12,28,0,3,3,2,2,4,16,1,1,692,0,1,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1447,p0hi5zjy,c7w4z1zy,1512,7,10,1,184,40,1,4,36,0.75,3,3,2,1,4,16,1,6,672,0,1,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1448,p0hi5zjy,c7w4z1zy,1512,8,10,1,196,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,2,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1449,p0hi5zjy,c7w4z1zy,1512,9,10,0,208,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,2,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1450,p0hi5zjy,c7w4z1zy,1512,10,10,0,240,40,2,8,32,0,3,3,2,1,4,21,1,1,692,0,2,9,1512,High Gini,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1451,p0hi5zjy,c7w4z1zy,1512,11,10,0,300,100,4,40,60,0,3,3,2,1,4,23,1,1,710,0,2,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1452,p0hi5zjy,c7w4z1zy,1512,12,10,0,370,100,3,30,70,0.12,3,3,2,1,4,23,1,3,710,0,2,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1453,p0hi5zjy,c7w4z1zy,1512,13,10,0,440,100,3,30,70,0.25,3,3,2,1,4,28,3,3,660,0,2,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1454,p0hi5zjy,c7w4z1zy,1512,14,10,0,510,100,3,30,70,0.25,3,3,2,1,4,26,3,4,680,0,2,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1455,p0hi5zjy,c7w4z1zy,1512,15,10,1,580,100,3,30,70,0.25,3,3,2,1,4,28,4,6,660,0,2,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1456,p0hi5zjy,c7w4z1zy,1512,16,10,1,610,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1457,p0hi5zjy,c7w4z1zy,1512,17,10,0,640,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1458,p0hi5zjy,c7w4z1zy,1512,18,10,0,720,100,2,20,80,0,3,3,2,1,4,15,1,1,790,0,3,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1459,p0hi5zjy,c7w4z1zy,1512,19,10,0,790,100,3,30,70,0,4,3,3,2,4,20,1,1,740,0,3,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1460,p0hi5zjy,c7w4z1zy,1512,20,10,1,870,100,2,20,80,0,3,3,2,1,4,17,1,4,770,0,3,9,1512,Equality,2020-11-16T06:34:46Z,20,Female,0,Australia,NSW,100,24
1481,p0hi5zjy,epqyj5fz,2670,1,7,1,0,40,NA,4,0,0.75,NA,NA,NA,NA,NA,16,1,5,280,0,0,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1482,p0hi5zjy,epqyj5fz,2670,2,7,1,28,40,3,12,28,0,3,3,3,3,3,23,5,6,152,0,0,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1483,p0hi5zjy,epqyj5fz,2670,3,7,1,40,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1484,p0hi5zjy,epqyj5fz,2670,4,7,0,52,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1485,p0hi5zjy,epqyj5fz,2670,5,7,0,76,40,4,16,24,0,1,1,1,1,1,24,1,1,600,0,1,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1486,p0hi5zjy,epqyj5fz,2670,6,7,0,112,40,1,4,36,0,1,1,1,1,1,16,1,1,692,0,1,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1487,p0hi5zjy,epqyj5fz,2670,7,7,0,148,40,1,4,36,0.75,1,1,1,1,1,16,1,6,672,0,1,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1488,p0hi5zjy,epqyj5fz,2670,8,7,0,160,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,2,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1489,p0hi5zjy,epqyj5fz,2670,9,7,0,172,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,2,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1490,p0hi5zjy,epqyj5fz,2670,10,7,0,208,40,1,4,36,0,1,1,1,1,1,21,1,1,692,0,2,9,2670,High Gini,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1491,p0hi5zjy,epqyj5fz,2670,11,7,0,288,100,2,20,80,0,2,2,2,2,2,23,1,1,710,0,2,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1492,p0hi5zjy,epqyj5fz,2670,12,7,1,368,100,2,20,80,0,2,2,2,2,2,23,1,3,710,0,2,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1493,p0hi5zjy,epqyj5fz,2670,13,7,1,438,100,3,30,70,0,3,3,3,3,3,28,3,3,660,0,2,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1494,p0hi5zjy,epqyj5fz,2670,14,7,1,508,100,3,30,70,0,3,3,3,3,3,26,3,4,680,0,2,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1495,p0hi5zjy,epqyj5fz,2670,15,7,1,578,100,3,30,70,0,3,3,3,3,3,28,4,6,660,0,2,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1496,p0hi5zjy,epqyj5fz,2670,16,7,1,608,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1497,p0hi5zjy,epqyj5fz,2670,17,7,0,638,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1498,p0hi5zjy,epqyj5fz,2670,18,7,0,718,100,2,20,80,0,2,2,2,2,2,15,1,1,790,0,3,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1499,p0hi5zjy,epqyj5fz,2670,19,7,0,798,100,2,20,80,0,2,2,2,2,2,20,1,1,740,0,3,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1500,p0hi5zjy,epqyj5fz,2670,20,7,1,878,100,2,20,80,0.25,2,2,2,2,2,17,1,4,770,0,3,9,2670,Equality,2020-11-16T06:34:46Z,51,Male,0,Australia,VIC,5,47
1521,p0hi5zjy,g6m384dg,1660,1,9,1,0,40,NA,0,0,1,NA,NA,NA,NA,NA,16,1,5,280,0,0,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1522,p0hi5zjy,g6m384dg,1660,2,9,1,36,40,1,4,36,0,3,3,3,2,0,23,5,6,152,0,0,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1523,p0hi5zjy,g6m384dg,1660,3,9,1,48,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1524,p0hi5zjy,g6m384dg,1660,4,9,1,60,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1525,p0hi5zjy,g6m384dg,1660,5,9,0,88,40,3,12,28,0,3,3,3,1,1,24,1,1,600,0,1,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1526,p0hi5zjy,g6m384dg,1660,6,9,0,128,40,0,0,40,0,3,3,3,1,0,16,1,1,692,0,1,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1527,p0hi5zjy,g6m384dg,1660,7,9,0,156,40,3,12,28,0.25,4,3,3,1,0,16,1,6,672,0,1,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1528,p0hi5zjy,g6m384dg,1660,8,9,0,168,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,2,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1529,p0hi5zjy,g6m384dg,1660,9,9,0,180,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,2,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1530,p0hi5zjy,g6m384dg,1660,10,9,0,204,40,4,16,24,0,4,3,3,1,0,21,1,1,692,0,2,9,1660,High Gini,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1531,p0hi5zjy,g6m384dg,1660,11,9,0,264,100,4,40,60,0,4,3,3,2,0,23,1,1,710,0,2,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1532,p0hi5zjy,g6m384dg,1660,12,9,0,354,100,1,10,90,0.38,4,3,3,1,0,23,1,3,710,0,2,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1533,p0hi5zjy,g6m384dg,1660,13,9,0,424,100,3,30,70,0.25,4,3,3,1,0,28,3,3,660,0,2,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1534,p0hi5zjy,g6m384dg,1660,14,9,0,494,100,3,30,70,0.25,4,3,3,2,1,26,3,4,680,0,2,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1535,p0hi5zjy,g6m384dg,1660,15,9,0,554,100,4,40,60,0,4,4,4,3,1,28,4,6,660,0,2,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1536,p0hi5zjy,g6m384dg,1660,16,9,0,584,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1537,p0hi5zjy,g6m384dg,1660,17,9,0,614,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1538,p0hi5zjy,g6m384dg,1660,18,9,0,714,100,0,0,100,0,4,3,3,2,0,15,1,1,790,0,3,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1539,p0hi5zjy,g6m384dg,1660,19,9,0,804,100,1,10,90,0,4,3,3,2,0,20,1,1,740,0,3,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1540,p0hi5zjy,g6m384dg,1660,20,9,1,904,100,0,0,100,0.5,4,3,3,2,0,17,1,4,770,0,3,9,1660,Equality,2020-11-16T06:34:46Z,25,Male,0,Australia,TAS,5,47
1561,p0hi5zjy,g9nn9rcs,2272,1,3,0,28,40,3,12,28,0.25,4,4,3,3,0,16,1,5,280,0,0,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1562,p0hi5zjy,g9nn9rcs,2272,2,3,0,52,40,4,16,24,0,4,4,4,4,4,23,5,6,152,0,0,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1563,p0hi5zjy,g9nn9rcs,2272,3,3,0,64,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1564,p0hi5zjy,g9nn9rcs,2272,4,3,0,76,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1565,p0hi5zjy,g9nn9rcs,2272,5,3,0,100,40,4,16,24,0,4,4,4,4,4,24,1,1,600,0,1,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1566,p0hi5zjy,g9nn9rcs,2272,6,3,0,124,40,4,16,24,0,4,4,4,4,4,16,1,1,692,0,1,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1567,p0hi5zjy,g9nn9rcs,2272,7,3,0,148,40,4,16,24,0,4,4,4,4,4,16,1,6,672,0,1,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1568,p0hi5zjy,g9nn9rcs,2272,8,3,0,160,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,2,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1569,p0hi5zjy,g9nn9rcs,2272,9,3,0,172,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,2,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1570,p0hi5zjy,g9nn9rcs,2272,10,3,1,196,40,4,16,24,0,4,4,4,4,4,21,1,1,692,0,2,9,2272,High Gini,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1571,p0hi5zjy,g9nn9rcs,2272,11,3,1,256,100,4,40,60,0,4,4,4,4,4,23,1,1,710,0,2,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1572,p0hi5zjy,g9nn9rcs,2272,12,3,0,316,100,4,40,60,0,4,4,4,4,4,23,1,3,710,0,2,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1573,p0hi5zjy,g9nn9rcs,2272,13,3,0,376,100,4,40,60,0,4,4,4,4,4,28,3,3,660,0,2,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1574,p0hi5zjy,g9nn9rcs,2272,14,3,0,436,100,4,40,60,0,4,4,4,4,4,26,3,4,680,0,2,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1575,p0hi5zjy,g9nn9rcs,2272,15,3,0,496,100,4,40,60,0,4,4,4,4,4,28,4,6,660,0,2,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1576,p0hi5zjy,g9nn9rcs,2272,16,3,0,526,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1577,p0hi5zjy,g9nn9rcs,2272,17,3,0,556,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1578,p0hi5zjy,g9nn9rcs,2272,18,3,1,616,100,4,40,60,0,4,4,4,4,4,15,1,1,790,0,3,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1579,p0hi5zjy,g9nn9rcs,2272,19,3,1,676,100,4,40,60,0,4,4,4,4,4,20,1,1,740,0,3,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1580,p0hi5zjy,g9nn9rcs,2272,20,3,0,736,100,4,40,60,0,4,4,4,4,4,17,1,4,770,0,3,9,2272,Equality,2020-11-16T06:34:46Z,27,Male,0,Australia,SA,100,47
1601,p0hi5zjy,k9gh1vje,2740,1,8,0,28,40,3,12,28,0.25,4,2,3,1,0,16,1,5,280,0,0,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1602,p0hi5zjy,k9gh1vje,2740,2,8,0,60,40,2,8,32,0.5,4,3,1,2,0,23,5,6,152,0,0,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1603,p0hi5zjy,k9gh1vje,2740,3,8,0,72,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1604,p0hi5zjy,k9gh1vje,2740,4,8,0,84,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1605,p0hi5zjy,k9gh1vje,2740,5,8,0,120,40,1,4,36,0,4,3,1,2,0,24,1,1,600,0,1,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1606,p0hi5zjy,k9gh1vje,2740,6,8,0,152,40,2,8,32,0,4,1,2,3,0,16,1,1,692,0,1,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1607,p0hi5zjy,k9gh1vje,2740,7,8,1,192,40,0,0,40,1,4,2,3,1,0,16,1,6,672,0,1,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1608,p0hi5zjy,k9gh1vje,2740,8,8,1,204,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,2,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1609,p0hi5zjy,k9gh1vje,2740,9,8,1,216,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,2,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1610,p0hi5zjy,k9gh1vje,2740,10,8,0,248,40,2,8,32,0,3,1,2,4,0,21,1,1,692,0,2,9,2740,High Gini,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1611,p0hi5zjy,k9gh1vje,2740,11,8,0,338,100,1,10,90,0,4,2,3,1,0,23,1,1,710,0,2,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1612,p0hi5zjy,k9gh1vje,2740,12,8,0,418,100,2,20,80,0.25,4,2,3,1,0,23,1,3,710,0,2,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1613,p0hi5zjy,k9gh1vje,2740,13,8,0,488,100,3,30,70,0.25,4,2,3,1,0,28,3,3,660,0,2,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1614,p0hi5zjy,k9gh1vje,2740,14,8,0,558,100,3,30,70,0.25,4,2,3,1,0,26,3,4,680,0,2,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1615,p0hi5zjy,k9gh1vje,2740,15,8,1,628,100,3,30,70,0.25,4,2,3,1,0,28,4,6,660,0,2,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1616,p0hi5zjy,k9gh1vje,2740,16,8,1,658,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1617,p0hi5zjy,k9gh1vje,2740,17,8,0,688,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1618,p0hi5zjy,k9gh1vje,2740,18,8,0,778,100,1,10,90,0,4,2,3,1,0,15,1,1,790,0,3,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1619,p0hi5zjy,k9gh1vje,2740,19,8,0,858,100,2,20,80,0,4,2,3,1,0,20,1,1,740,0,3,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1620,p0hi5zjy,k9gh1vje,2740,20,8,1,948,100,1,10,90,0.38,4,2,3,1,0,17,1,4,770,0,3,9,2740,Equality,2020-11-16T06:34:46Z,36,Male,0,Australia,QLD,5,8
1641,p0hi5zjy,pqn3h2ul,3080,1,2,1,0,40,NA,0,0,1,NA,NA,NA,NA,NA,16,1,5,280,0,0,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1642,p0hi5zjy,pqn3h2ul,3080,2,2,1,0,40,NA,4,0,0,NA,NA,NA,NA,NA,23,5,6,152,0,0,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1643,p0hi5zjy,pqn3h2ul,3080,3,2,1,12,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1644,p0hi5zjy,pqn3h2ul,3080,4,2,0,24,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1645,p0hi5zjy,pqn3h2ul,3080,5,2,0,24,40,NA,0,0,0,NA,NA,NA,NA,NA,24,1,1,600,0,1,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1646,p0hi5zjy,pqn3h2ul,3080,6,2,0,64,40,0,0,40,0,0,0,0,1,3,16,1,1,692,0,1,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1647,p0hi5zjy,pqn3h2ul,3080,7,2,1,104,40,0,0,40,0,0,0,1,3,3,16,1,6,672,0,1,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1648,p0hi5zjy,pqn3h2ul,3080,8,2,1,116,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,2,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1649,p0hi5zjy,pqn3h2ul,3080,9,2,0,128,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,2,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1650,p0hi5zjy,pqn3h2ul,3080,10,2,0,168,40,0,0,40,0,0,0,1,1,3,21,1,1,692,0,2,9,3080,High Gini,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1651,p0hi5zjy,pqn3h2ul,3080,11,2,0,268,100,0,0,100,0,0,0,1,1,2,23,1,1,710,0,2,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1652,p0hi5zjy,pqn3h2ul,3080,12,2,0,328,100,4,40,60,0,0,0,1,2,2,23,1,3,710,0,2,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1653,p0hi5zjy,pqn3h2ul,3080,13,2,0,418,100,1,10,90,0.75,0,0,1,2,2,28,3,3,660,0,2,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1654,p0hi5zjy,pqn3h2ul,3080,14,2,1,518,100,0,0,100,1,0,0,0,1,1,26,3,4,680,0,2,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1655,p0hi5zjy,pqn3h2ul,3080,15,2,1,608,100,1,10,90,0,0,0,1,1,2,28,4,6,660,0,2,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1656,p0hi5zjy,pqn3h2ul,3080,16,2,1,638,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,6,300,1,3,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1657,p0hi5zjy,pqn3h2ul,3080,17,2,0,668,100,NA,NA,30,NA,NA,NA,NA,NA,NA,0,6,1,300,1,3,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1658,p0hi5zjy,pqn3h2ul,3080,18,2,0,768,100,0,0,100,0,0,0,1,1,2,15,1,1,790,0,3,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1659,p0hi5zjy,pqn3h2ul,3080,19,2,0,868,100,0,0,100,0,0,0,0,1,2,20,1,1,740,0,3,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1660,p0hi5zjy,pqn3h2ul,3080,20,2,0,968,100,0,0,100,0.5,0,0,0,0,0,17,1,4,770,0,3,9,3080,Equality,2020-11-16T06:34:46Z,61,Female,0,Australia,SA,5,12
1681,p0hi5zjy,wukmxu4h,1670,1,6,1,0,40,NA,0,0,0,NA,NA,NA,NA,NA,16,1,5,280,0,0,9,1670,High Gini,2020-11-16T06:34:46Z,19,Male,0,Australia,VIC,5,47
1682,p0hi5zjy,wukmxu4h,1670,2,6,1,0,40,NA,4,0,0,NA,NA,NA,NA,NA,23,5,6,152,0,0,9,1670,High Gini,2020-11-16T06:34:46Z,19,Male,0,Australia,VIC,5,47
1683,p0hi5zjy,wukmxu4h,1670,3,6,1,12,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,6,300,1,1,9,1670,High Gini,2020-11-16T06:34:46Z,19,Male,0,Australia,VIC,5,47
1684,p0hi5zjy,wukmxu4h,1670,4,6,0,24,40,NA,NA,12,NA,NA,NA,NA,NA,NA,0,6,1,300,1,1,9,1670,High Gini,2020-11-16T06:34:46Z,19,Male,0,Australia,VIC,5,47
1685,p0hi5zjy,wukmxu4h,1670,5,6,0,48,40,4,16,24,0,4,3,2,1,0,24,1,1,600,0,1,9,1670,High Gini,2020-11-16T06:34:46Z,19,Male,0,Australia,VIC,5,47
