participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.infected,player.cumulative_earnings,player.actual_payment,player.transmission_chance,player.contribution,player.others_contribution_percentage,player.timeout,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.others_prediction,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.lockdown_cost,group.patient_zero_switch,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1030,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,23,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,0,980,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,23,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,0,1390,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,23,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,0,1320,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,23,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,0,1310,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,23,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,420,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,23,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,0,1120,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,23,hbnj3sqi,,,,,0
11,h8p6qlbd,5fdbc3d733528a08fdb7cc57,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.055726+00:00,1,,,1960,9,,0,1110,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,6,90,0,23,hbnj3sqi,,,,,0
1,83wbkm0x,5d61a78c6512d700179fad0e,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.848992+00:00,1,,,2240,11,,1,1440,0,1,0,50,0,0,0,1,1,2,0,100,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
2,u9bunuu8,5aa7b522b5e2110001c74775,0,445,446,end_survey,Feedback,2021-01-20 22:59:24.791358+00:00,1,,,490,1,,0,420,,0,4,40,1,,,,,,,0,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
3,rhueshx1,5b9d57e5737d030001ad2cbf,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.915942+00:00,1,,,2290,4,,1,1460,0,1,0,50,0,0,1,2,3,4,2,100,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1090,40,0,4,40,0,2,2,2,1,1,3,60,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,0,1060,20,0.5,2,45,0,1,1,2,3,3,2,80,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,1,1460,30,0.25,3,42.5,0,3,3,3,3,3,3,70,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,1,1410,10,0.75,1,47.5,0,1,1,1,1,1,1,90,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,1,1400,10,0.75,1,47.5,0,0,1,1,1,1,0,90,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,420,,0,4,40,1,,,,,,,0,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,1,1210,10,0.75,1,47.5,0,2,1,1,1,1,2,90,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
11,h8p6qlbd,5fdbc3d733528a08fdb7cc57,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.055726+00:00,1,,,1960,9,,1,1210,0,0,0,50,0,1,2,2,3,4,3,100,2,20,45.45,1,7,780,71,0,0,6,90,0,24,hbnj3sqi,,,,,0
1,83wbkm0x,5d61a78c6512d700179fad0e,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.848992+00:00,1,,,2240,11,,1,1450,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
2,u9bunuu8,5aa7b522b5e2110001c74775,0,445,446,end_survey,Feedback,2021-01-20 22:59:24.791358+00:00,1,,,490,1,,0,430,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
3,rhueshx1,5b9d57e5737d030001ad2cbf,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.915942+00:00,1,,,2290,4,,1,1470,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1100,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,0,1070,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,1,1470,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,1,1420,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,1,1410,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,430,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,1,1220,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
11,h8p6qlbd,5fdbc3d733528a08fdb7cc57,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.055726+00:00,1,,,1960,9,,1,1220,,,0,0,0,,,,,,,10,2,0,0,7,7,110,10,1,1,7,90,0,25,hbnj3sqi,,,,,0
1,83wbkm0x,5d61a78c6512d700179fad0e,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.848992+00:00,1,,,2240,11,,0,1460,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
2,u9bunuu8,5aa7b522b5e2110001c74775,0,445,446,end_survey,Feedback,2021-01-20 22:59:24.791358+00:00,1,,,490,1,,0,440,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
3,rhueshx1,5b9d57e5737d030001ad2cbf,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.915942+00:00,1,,,2290,4,,0,1480,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1110,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,0,1080,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,1,1480,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,0,1430,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,0,1420,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,440,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,0,1230,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
11,h8p6qlbd,5fdbc3d733528a08fdb7cc57,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.055726+00:00,1,,,1960,9,,0,1230,,,0,0,0,,,,,,,10,2,0,0,7,1,110,10,1,2,7,90,0,26,hbnj3sqi,,,,,0
1,83wbkm0x,5d61a78c6512d700179fad0e,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.848992+00:00,1,,,2240,11,,0,1550,10,0,1,55,0,0,0,1,3,4,0,90,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
2,u9bunuu8,5aa7b522b5e2110001c74775,0,445,446,end_survey,Feedback,2021-01-20 22:59:24.791358+00:00,1,,,490,1,,1,440,,0,4,47.5,1,,,,,,,0,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
3,rhueshx1,5b9d57e5737d030001ad2cbf,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.915942+00:00,1,,,2290,4,,0,1580,0,0,0,57.5,0,0,0,0,0,0,2,100,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1180,30,0,3,50,0,4,3,2,1,0,3,70,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,0,1170,10,0,1,55,0,0,1,2,2,3,1,90,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,0,1550,30,0,3,50,0,2,2,2,2,2,3,70,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,0,1520,10,0,1,55,0,1,1,1,1,1,1,90,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,0,1510,10,0,1,55,0,0,0,1,1,1,0,90,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,440,,0,4,47.5,1,,,,,,,0,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,0,1310,20,0,2,52.5,0,2,2,2,2,2,2,80,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
11,h8p6qlbd,5fdbc3d733528a08fdb7cc57,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.055726+00:00,1,,,1960,9,,0,1300,30,0,3,50,0,0,1,2,3,4,3,70,2,23,52.27,1,1,750,68,0,0,7,90,0,27,hbnj3sqi,,,,,0
1,83wbkm0x,5d61a78c6512d700179fad0e,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.848992+00:00,1,,,2240,11,,0,1640,10,0,1,47.5,0,0,1,1,3,3,0,90,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
2,u9bunuu8,5aa7b522b5e2110001c74775,0,445,446,end_survey,Feedback,2021-01-20 22:59:24.791358+00:00,1,,,490,1,,1,440,,0,4,40,1,,,,,,,0,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
3,rhueshx1,5b9d57e5737d030001ad2cbf,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.915942+00:00,1,,,2290,4,,0,1680,0,0,0,50,0,0,0,0,0,1,2,100,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1240,40,0,4,40,0,4,3,2,1,0,3,60,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,0,1260,10,0,1,47.5,0,0,1,2,2,3,1,90,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,0,1620,30,0,3,42.5,0,3,3,3,3,3,3,70,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,0,1610,10,0,1,47.5,0,1,1,1,1,1,1,90,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,0,1610,0,0,0,50,0,0,0,1,1,1,1,100,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,440,,0,4,40,1,,,,,,,0,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,0,1400,10,0,1,47.5,0,1,1,1,1,1,2,90,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
11,h8p6qlbd,5fdbc3d733528a08fdb7cc57,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.055726+00:00,1,,,1960,9,,0,1390,10,0,1,47.5,0,0,1,3,3,4,0,90,2,20,45.45,1,1,780,71,0,0,7,90,0,28,hbnj3sqi,,,,,0
1,83wbkm0x,5d61a78c6512d700179fad0e,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.848992+00:00,1,,,2240,11,,1,1730,10,0,1,47.5,0,0,0,1,3,3,0,90,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
2,u9bunuu8,5aa7b522b5e2110001c74775,0,445,446,end_survey,Feedback,2021-01-20 22:59:24.791358+00:00,1,,,490,1,,0,440,,0,4,40,1,,,,,,,0,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
3,rhueshx1,5b9d57e5737d030001ad2cbf,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.915942+00:00,1,,,2290,4,,1,1780,0,0.75,0,50,0,0,0,0,0,0,2,100,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1300,40,0,4,40,0,4,3,2,1,0,3,60,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,1,1360,0,0.75,0,50,0,0,1,2,2,3,1,100,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,0,1690,30,0.19,3,42.5,0,3,3,3,3,3,3,70,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,1,1700,10,0.56,1,47.5,0,1,1,1,1,1,1,90,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,0,1700,10,0.56,1,47.5,0,0,0,0,1,1,1,90,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,440,,0,4,40,1,,,,,,,0,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,1,1490,10,0.56,1,47.5,0,2,2,1,1,1,1,90,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
11,h8p6qlbd,5fdbc3d733528a08fdb7cc57,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.055726+00:00,1,,,1960,9,,0,1480,10,0.56,1,47.5,0,0,1,2,3,4,0,90,2,20,45.45,1,5,780,71,0,0,7,90,1,29,hbnj3sqi,,,,,0
1,83wbkm0x,5d61a78c6512d700179fad0e,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.848992+00:00,1,,,2240,11,,1,1800,30,0,3,70,0,1,1,2,4,4,2,70,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
2,u9bunuu8,5aa7b522b5e2110001c74775,0,445,446,end_survey,Feedback,2021-01-20 22:59:24.791358+00:00,1,,,490,1,,0,440,,0,4,67.5,1,,,,,,,0,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
3,rhueshx1,5b9d57e5737d030001ad2cbf,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.915942+00:00,1,,,2290,4,,1,1850,30,0,3,70,0,0,1,2,4,4,3,70,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1300,40,0,4,67.5,0,4,3,2,1,0,,0,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,1,1440,20,0,2,72.5,0,1,1,2,2,4,2,80,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,1,1790,0,1,0,77.5,0,3,3,3,3,3,0,100,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,1,1790,10,0,1,75,0,1,1,1,1,1,1,90,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,0,1760,40,0,4,67.5,0,2,2,3,3,4,3,60,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,440,,0,4,67.5,1,,,,,,,0,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,1,1570,20,0,2,72.5,0,2,2,2,2,2,2,80,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
11,h8p6qlbd,5fdbc3d733528a08fdb7cc57,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.055726+00:00,1,,,1960,9,,0,1540,40,0,4,67.5,0,3,3,4,4,4,4,60,2,31,70.45,5,6,610,55,0,0,7,90,0,30,hbnj3sqi,,,,,0
1,83wbkm0x,5d61a78c6512d700179fad0e,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.848992+00:00,1,,,2240,11,,1,1810,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
2,u9bunuu8,5aa7b522b5e2110001c74775,0,445,446,end_survey,Feedback,2021-01-20 22:59:24.791358+00:00,1,,,490,1,,0,450,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
3,rhueshx1,5b9d57e5737d030001ad2cbf,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.915942+00:00,1,,,2290,4,,1,1860,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
4,rqw7f61b,5fc6b2f87ea86c0cf0b11004,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.535038+00:00,1,,,1710,2,,0,1310,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
5,9o2i1w7b,5b4bc63b189b4300014face0,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.884092+00:00,1,,,1870,3,,1,1450,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
6,6k42f5uv,5e9a162fc140d109fe1a4618,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.946162+00:00,1,,,2190,10,,1,1800,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
7,3ej41aon,5ce7c46d79642d0017767d94,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.021174+00:00,1,,,2290,8,,1,1800,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
8,bzufjjnj,5fa17668d344ba27114bdffe,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:24.978720+00:00,1,,,2200,7,,0,1770,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
9,b28r9jfp,5fe6699850c73d4a35116f32,0,445,446,end_survey,Feedback,2021-01-20 22:59:25.088876+00:00,1,,,490,5,,0,450,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
10,wwwj081u,5f2821cb25deb5052ffe1ba9,0,446,446,payment_info,PaymentInfo,2021-01-20 22:59:25.129392+00:00,1,,,1960,6,,1,1580,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,8,90,0,31,hbnj3sqi,,,,,0
