participant.id_in_session,participant.code,participant.time_started,participant.payoff,player.id_in_group,player.infected,player.cumulative_earnings,player.actual_payment,player.transmission_chance,player.contribution,player.others_contribution_percentage,player.timeout,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.others_prediction,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.lockdown_cost,group.patient_zero_switch,subsession.round_number,session.code,session.is_demo
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1560,40,0,4,65,0,4,4,4,4,4,3,60,2,30,68.18,5,5,740,67,0,0,3,60,0,30,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,1,1970,20,0,2,70,0,3,2,2,2,2,2,80,2,30,68.18,5,5,740,67,0,0,3,60,0,30,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1500,40,0,4,65,0,4,4,4,4,4,3,60,2,30,68.18,5,5,740,67,0,0,3,60,0,30,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,1,2520,0,0,0,75,0,0,0,0,0,0,0,100,2,30,68.18,5,5,740,67,0,0,3,60,0,30,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,0,1810,30,0.25,3,67.5,0,4,3,2,2,2,3,70,2,30,68.18,5,5,740,67,0,0,3,60,0,30,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,120,,0,4,65,1,,,,,,,0,2,30,68.18,5,5,740,67,0,0,3,60,0,30,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,1,2100,0,0,0,72.5,0,0,1,2,3,4,0,100,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,1,1900,30,0.25,3,65,0,4,4,4,3,3,3,70,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,1,2280,20,0,2,67.5,0,2,2,2,3,4,4,80,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,1,1770,40,0,4,62.5,0,2,3,4,4,4,3,60,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,0,1880,30,0.25,3,65,0,3,3,3,3,3,3,70,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1620,40,0,4,62.5,0,4,4,4,4,4,2,60,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,1,2050,20,0,2,67.5,0,3,2,2,2,2,2,80,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1560,40,0,4,62.5,0,4,4,4,4,4,3,60,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,1,2620,0,0,0,72.5,0,0,0,0,0,0,0,100,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,0,1880,30,0.25,3,65,0,3,3,2,1,1,3,70,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,120,,0,4,62.5,1,,,,,,,0,2,29,65.91,5,6,750,68,0,0,3,60,0,31,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,1,2140,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,1,1940,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,1,2320,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,1,1810,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,0,1920,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1660,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,1,2090,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1600,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,1,2660,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,0,1920,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,160,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,32,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,0,2180,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,0,1980,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,0,2360,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,0,1850,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,1,1960,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1700,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,0,2130,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1640,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,0,2700,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,0,1960,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,200,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,33,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,1,2280,0,1,0,50,0,0,1,2,3,4,0,100,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,0,2050,30,0.25,3,42.5,0,4,3,2,1,0,2,70,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,1,2460,0,1,0,50,0,0,0,0,0,0,0,100,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,1,1920,30,0.25,3,42.5,0,1,2,3,3,4,2,70,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,1,2060,0,1,0,50,0,0,0,0,0,0,0,100,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1760,40,0,4,40,0,4,4,4,4,4,1,60,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,0,2220,10,0.75,1,47.5,0,2,1,1,1,0,1,90,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1700,40,0,4,40,0,4,4,4,4,4,2,60,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,1,2800,0,0,0,50,0,0,0,0,0,0,0,100,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,1,2050,10,0.75,1,47.5,0,3,3,2,1,0,0,90,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,200,,0,4,40,1,,,,,,,0,2,20,45.45,1,6,840,76,0,0,4,60,0,34,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,1,2320,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,0,2090,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,1,2500,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,1,1960,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,1,2100,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1800,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,0,2260,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1740,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,1,2840,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,1,2090,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,240,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,35,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,0,2360,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,1,2130,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,0,2540,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,0,2000,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,0,2140,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1840,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,0,2300,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1780,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,0,2880,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,0,2130,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,280,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,36,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,0,2460,0,0.25,0,62.5,0,0,1,2,3,4,0,100,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,1,2200,30,0,3,55,0,4,4,3,2,1,1,70,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,0,2640,0,0.25,0,62.5,0,0,0,0,0,0,0,100,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,0,2070,30,0.06,3,55,0,1,2,3,3,4,2,70,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,0,2230,10,0.19,1,60,0,1,1,1,1,1,2,90,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1900,40,0,4,52.5,0,4,4,4,4,4,1,60,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,0,2380,20,0.12,2,57.5,0,2,2,2,2,1,1,80,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1840,40,0,4,52.5,0,4,4,4,4,4,1,60,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,0,2980,0,0.25,0,62.5,0,0,0,0,0,0,0,100,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,0,2190,40,0,4,52.5,0,4,4,4,3,3,3,60,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,280,,0,4,52.5,1,,,,,,,0,2,25,56.82,1,1,790,72,0,0,5,60,0,37,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,0,2560,0,0.25,0,65,0,0,0,2,3,4,0,100,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,1,2270,30,0,3,57.5,0,4,4,3,2,1,1,70,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,0,2740,0,0.25,0,65,0,0,0,0,0,0,0,100,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,0,2140,30,0.06,3,57.5,0,1,2,2,3,4,2,70,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,1,2310,20,0.12,2,60,0,2,2,2,2,2,2,80,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,1960,40,0,4,55,0,4,4,4,4,4,1,60,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,0,2460,20,0.12,2,60,0,2,2,2,1,1,1,80,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1900,40,0,4,55,0,4,4,4,4,4,2,60,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,0,3080,0,0.25,0,65,0,0,0,0,0,0,0,100,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,0,2250,40,0,4,55,0,4,4,3,3,2,3,60,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,280,,0,4,55,1,,,,,,,0,2,26,59.09,1,2,780,71,0,0,5,60,0,38,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,0,2660,0,0,0,65,0,1,2,3,3,4,1,100,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,0,2340,30,0,3,57.5,0,4,3,3,2,1,1,70,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,0,2740,0,0,0,65,0,0,0,0,0,0,,0,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,0,2210,30,0,3,57.5,0,2,2,3,3,4,2,70,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,0,2380,30,0,3,57.5,0,3,3,3,3,3,2,70,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,2020,40,0,4,55,0,4,4,4,4,4,2,60,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,0,2550,10,0,1,62.5,0,2,2,1,1,1,1,90,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,1960,40,0,4,55,0,4,4,4,4,4,2,60,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,0,3180,0,0,0,65,0,0,0,0,0,0,0,100,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,1,2310,40,0,4,55,0,4,4,4,3,3,4,60,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,280,,0,4,55,1,,,,,,,0,2,26,59.09,2,1,680,62,0,0,5,60,1,39,o1h88o19,0
1,hij01hw2,2021-01-22 08:17:59.404362+00:00,2760,3,0,2760,0,0,0,60,0,0,1,2,3,4,0,100,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
2,db5xzwvt,2021-01-22 08:17:59.180006+00:00,2410,11,0,2410,30,0,3,52.5,0,4,3,3,2,1,1,70,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
3,0n0qxsjj,2021-01-22 08:18:00.249286+00:00,2840,2,0,2840,0,0,0,60,0,0,0,0,0,0,0,100,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
4,kjpcv45u,2021-01-22 08:17:59.746036+00:00,2280,8,0,2280,30,0,3,52.5,0,1,2,3,3,4,2,70,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
5,ylfxb2ji,2021-01-22 08:17:59.534740+00:00,2460,6,0,2460,20,0,2,55,0,2,2,2,2,2,2,80,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
6,f65prxln,2021-01-22 08:17:59.350879+00:00,2080,1,0,2080,40,0,4,50,0,4,4,4,4,4,2,60,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
7,l1fbwtpm,2021-01-22 08:17:59.671849+00:00,2640,7,0,2640,10,0,1,57.5,0,2,1,1,1,0,1,90,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
8,sbklkua4,2021-01-22 08:17:59.821806+00:00,2030,9,0,2030,30,0,3,52.5,0,3,3,3,3,3,2,70,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
9,lui4ds0m,2021-01-22 08:17:59.605074+00:00,3280,5,0,3280,0,0,0,60,0,0,0,0,0,0,0,100,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
10,hy7lv8gv,2021-01-22 08:17:59.462370+00:00,2370,4,1,2370,40,0,4,50,0,4,4,4,4,4,4,60,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
11,1svbkxs1,2021-01-22 08:18:00.017897+00:00,280,10,0,280,,0,4,50,1,,,,,,,0,2,24,54.55,1,1,800,73,0,0,5,60,0,40,o1h88o19,0
1,bocy2ese,2021-01-22 21:54:55.883305+00:00,2360,4,0,80,20,0,2,50,0,0,2,3,3,4,1,80,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
2,915s98gs,2021-01-22 21:54:55.832968+00:00,2480,2,0,0,30,0,3,47.5,0,,,,,,3,0,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
3,wscmn612,2021-01-22 21:54:55.920703+00:00,2250,1,0,60,40,0,4,45,0,0,1,2,3,4,2,60,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
4,l9lpg4ob,2021-01-22 21:54:55.993461+00:00,2640,5,0,0,0,0,0,55,0,,,,,,0,0,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
5,ps7ebdsw,2021-01-22 21:54:55.960614+00:00,2670,3,0,80,20,0,2,50,0,3,2,2,2,1,3,80,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
6,koi9tdsx,2021-01-22 21:54:56.033128+00:00,2260,9,0,90,10,0,1,52.5,0,2,2,2,2,2,2,90,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
7,t2wluido,2021-01-22 21:54:56.084463+00:00,210,8,1,0,,0,4,45,1,,,,,,,0,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
8,dh4bcgks,2021-01-22 21:54:56.562710+00:00,210,7,0,0,20,0,2,50,0,2,2,2,3,4,,0,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
9,j1bpizz4,2021-01-22 21:54:56.527248+00:00,2590,6,0,100,0,0,0,55,0,0,0,1,2,4,0,100,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
10,b07ugkwv,2021-01-22 21:54:56.258489+00:00,3240,10,0,80,20,0,2,50,0,1,1,2,3,3,2,80,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
11,eh0h5ta5,2021-01-22 21:54:56.493819+00:00,2320,11,0,80,20,0,2,50,0,4,3,2,2,2,2,80,2,22,50,1,1,570,52,0,0,0,60,0,1,jl83w4kx,0
1,bocy2ese,2021-01-22 21:54:55.883305+00:00,2360,4,0,150,30,0,3,52.5,0,2,2,3,3,4,2,70,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
2,915s98gs,2021-01-22 21:54:55.832968+00:00,2480,2,0,80,20,0,2,55,0,4,3,2,1,0,2,80,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
3,wscmn612,2021-01-22 21:54:55.920703+00:00,2250,1,0,120,40,0,4,50,0,4,4,4,4,4,2,60,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
4,l9lpg4ob,2021-01-22 21:54:55.993461+00:00,2640,5,0,100,0,0,0,60,0,0,1,2,2,0,1,100,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
5,ps7ebdsw,2021-01-22 21:54:55.960614+00:00,2670,3,0,170,10,0,1,57.5,0,3,2,2,2,2,2,90,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
6,koi9tdsx,2021-01-22 21:54:56.033128+00:00,2260,9,0,90,20,0,2,55,0,3,3,2,2,2,,0,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
7,t2wluido,2021-01-22 21:54:56.084463+00:00,210,8,1,0,,0,4,50,1,,,,,,,0,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
8,dh4bcgks,2021-01-22 21:54:56.562710+00:00,210,7,0,0,20,0,2,55,0,,,,,,2,0,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
9,j1bpizz4,2021-01-22 21:54:56.527248+00:00,2590,6,0,190,10,0,1,57.5,0,1,1,2,3,4,2,90,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
10,b07ugkwv,2021-01-22 21:54:56.258489+00:00,3240,10,0,170,10,0,1,57.5,0,0,0,2,2,3,1,90,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
11,eh0h5ta5,2021-01-22 21:54:56.493819+00:00,2320,11,0,140,40,0,4,50,0,3,2,3,2,4,4,60,2,24,54.55,1,1,640,58,0,0,0,60,0,2,jl83w4kx,0
1,bocy2ese,2021-01-22 21:54:55.883305+00:00,2360,4,0,150,,0,4,47.5,1,,,,,,2,0,2,23,52.27,1,1,690,63,0,0,0,60,0,3,jl83w4kx,0
2,915s98gs,2021-01-22 21:54:55.832968+00:00,2480,2,0,160,20,0,2,52.5,0,4,3,2,1,0,2,80,2,23,52.27,1,1,690,63,0,0,0,60,0,3,jl83w4kx,0
