session.code,participant.code,participant.payoff,subsession.round_number,player.id_in_group,player.infected,player.timeout,player.cumulative_earnings,player.others_prediction,player.contribution,player.others_contribution_percentage,player.actual_payment,player.payoff,player.transmission_chance,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,group.total_contribution,group.total_infections,group.end_total_infections,group.total_earnings,group.lockdown,group.lockdown_number,group.lockdown_cost,group.patient_zero_switch,nTimeout,lastRoundOthers,player.age,player.gender,player.covid_positive,player.location,player.attention_check,Order
kiy32p78,csnm750f,2100,20,7,1,0,940,20,10,30,10,90,0,0,10,20,30,40,13,1,6,970,0,4,90,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,21,7,1,0,980,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,5,60,0,0,30,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,22,7,0,0,1020,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,5,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,23,7,0,0,1100,10,20,37.5,20,80,0.5,0,10,20,30,40,17,1,6,930,0,5,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,24,7,0,0,1140,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,6,60,0,0,37.5,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,25,7,0,0,1180,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,6,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,26,7,0,0,1260,10,20,42.5,20,80,0,0,10,20,30,40,19,1,1,910,0,6,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,27,7,0,0,1340,10,20,47.5,20,80,0,0,10,20,30,40,21,1,1,890,0,6,60,0,0,42.5,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,28,7,1,0,1420,10,20,45,20,80,0.5,0,10,20,30,40,20,1,5,900,0,6,60,1,0,47.5,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,29,7,1,0,1480,30,40,75,40,60,0,0,10,20,30,40,34,5,7,700,0,6,60,0,0,45,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,30,7,1,0,1520,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,7,440,1,7,60,0,0,75,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,31,7,0,0,1560,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,1,440,1,7,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,32,7,1,0,1640,10,20,40,20,80,0.5,0,10,20,30,40,18,1,7,920,0,7,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,33,7,1,0,1680,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,7,440,1,8,60,0,0,40,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,34,7,0,0,1720,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,1,440,1,8,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,35,7,1,0,1800,10,20,50,20,80,0.25,0,10,20,30,40,22,1,5,880,0,8,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,36,7,1,0,1860,30,40,80,40,60,0,0,10,20,30,40,36,5,6,740,0,8,60,0,0,50,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,37,7,1,0,1900,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,9,60,0,0,80,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,38,7,0,0,1940,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,9,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,39,7,0,0,2020,10,20,45,20,80,0,0,10,20,30,40,20,1,1,900,0,9,60,0,0,0,26,Female,0,England,Tokyo,High Cost First
kiy32p78,csnm750f,2100,40,7,0,0,2100,10,20,42.5,20,80,0,0,10,20,30,40,19,1,1,910,0,9,60,0,0,45,26,Female,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,1,11,0,0,100,10,0,55,0,100,0.75,20,20,20,10,10,22,1,5,720,0,0,90,0,0,42.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,2,11,0,0,170,30,30,82.5,30,70,0.25,40,30,30,20,20,36,5,5,620,0,0,90,0,0,55,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,3,11,0,0,240,30,30,75,30,70,0.25,40,30,30,20,20,33,5,5,710,0,0,90,0,0,82.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,4,11,0,0,310,30,30,80,30,70,0.25,40,40,30,30,20,35,5,5,690,0,0,90,0,0,75,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,5,11,0,0,370,40,40,77.5,40,60,0,40,40,40,30,30,35,5,6,690,0,0,90,0,0,80,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,6,11,0,0,380,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,1,90,0,0,77.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,7,11,0,0,390,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,1,90,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,8,11,1,0,480,30,10,52.5,10,90,0.56,30,30,20,20,20,22,1,5,820,0,1,90,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,9,11,1,0,540,40,40,67.5,40,60,0,40,40,40,40,30,31,5,6,730,0,1,90,0,0,52.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,10,11,1,0,550,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,2,90,0,0,67.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,11,11,0,0,560,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,2,90,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,12,11,0,0,630,30,30,55,30,70,0,30,30,30,30,40,25,1,1,790,0,2,90,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,13,11,0,0,720,30,10,47.5,10,90,0,30,30,30,30,40,20,1,1,840,0,2,90,0,0,55,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,14,11,0,0,810,30,10,47.5,10,90,0.56,30,30,30,30,40,20,1,4,840,0,2,90,1,0,47.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,15,11,0,0,880,40,30,72.5,30,70,0.25,40,40,40,40,40,32,4,5,720,0,2,90,0,0,47.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,16,11,0,0,940,40,40,77.5,40,60,0,40,40,40,40,40,35,5,5,690,0,2,90,0,0,72.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,17,11,0,0,1000,40,40,82.5,40,60,0,40,40,40,40,40,37,5,5,670,0,2,90,0,0,77.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,18,11,0,0,1060,40,40,75,40,60,0,40,40,40,40,40,34,5,5,700,0,2,90,0,0,82.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,19,11,0,0,1120,40,40,75,40,60,0,40,40,40,40,40,34,5,5,700,0,2,90,0,0,75,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,20,11,0,0,1180,40,40,77.5,40,60,0,40,40,40,40,40,35,5,5,690,0,2,90,0,0,75,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,21,11,0,0,1240,40,40,75,40,60,0,40,40,40,40,40,34,5,5,700,0,2,60,0,0,77.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,22,11,0,0,1300,40,40,62.5,40,60,0,40,40,40,40,40,29,5,5,750,0,2,60,0,0,75,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,23,11,0,0,1360,40,40,72.5,40,60,0,40,40,40,40,40,33,5,6,650,0,2,60,0,0,62.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,24,11,0,0,1400,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,3,60,0,0,72.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,25,11,0,0,1440,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,3,60,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,26,11,0,0,1510,30,30,42.5,30,70,0,30,30,30,30,30,20,1,1,840,0,3,60,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,27,11,0,0,1600,20,10,45,10,90,0,30,30,20,10,10,19,1,1,750,0,3,60,0,0,42.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,28,11,0,0,1680,20,20,45,20,80,0.12,40,30,20,10,0,20,1,2,840,0,3,60,1,0,45,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,29,11,0,0,1760,20,20,50,20,80,0.5,40,40,30,20,10,22,2,5,820,0,3,60,0,0,45,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,30,11,0,0,1830,30,30,67.5,30,70,0.25,40,40,40,30,30,30,5,5,740,0,3,60,0,0,50,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,31,11,1,0,1900,30,30,65,30,70,0.25,40,40,40,30,30,29,5,6,750,0,3,60,0,0,67.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,32,11,1,0,1940,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,4,60,0,0,65,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,33,11,0,0,1980,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,4,60,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,34,11,0,0,2050,20,30,42.5,30,70,0.25,40,30,20,10,0,20,1,6,840,0,4,60,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,35,11,0,0,2090,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,5,60,0,0,42.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,36,11,1,0,2130,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,5,60,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,37,11,1,0,2200,10,30,55,30,70,0,40,40,30,20,10,25,1,1,790,0,5,60,0,0,0,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,38,11,1,0,2270,10,30,57.5,30,70,0,40,40,30,20,10,26,1,2,780,0,5,60,0,0,55,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,39,11,0,0,2340,10,30,57.5,30,70,0,40,30,30,20,10,26,2,1,680,0,5,60,1,0,57.5,29,Male,0,England,Tokyo,High Cost First
o1h88o19,db5xzwvt,2410,40,11,0,0,2410,10,30,52.5,30,70,0,40,30,30,20,10,24,1,1,800,0,5,60,0,0,57.5,29,Male,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,1,8,0,0,90,0,10,40,10,90,0.38,10,10,10,0,0,17,1,2,560,0,0,90,0,0,52.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,2,8,1,0,180,10,10,47.5,10,90,0.75,30,20,10,10,0,20,2,6,640,0,0,90,0,0,40,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,3,8,1,0,190,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,1,90,0,0,47.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,4,8,0,0,200,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,1,90,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,5,8,0,0,290,0,10,52.5,10,90,0,10,10,10,10,0,22,1,1,760,0,1,90,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,6,8,0,0,380,0,10,60,10,90,0,10,10,10,0,0,25,1,1,670,0,1,90,0,0,52.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,7,8,1,0,470,10,10,57.5,10,90,0.75,10,10,10,0,0,24,1,4,680,0,1,90,1,0,60,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,8,8,1,0,550,30,20,72.5,20,80,0,40,30,20,20,10,31,4,6,610,0,1,90,0,0,57.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,9,8,1,0,560,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,2,90,0,0,72.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,10,8,0,0,570,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,2,90,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,11,8,0,0,650,10,20,62.5,20,80,0.25,30,20,10,10,0,27,1,4,650,0,2,90,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,12,8,0,0,730,30,20,75,20,80,0.25,40,30,20,10,0,32,4,5,580,0,2,90,0,0,62.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,13,8,1,0,800,40,30,87.5,30,70,0.19,30,20,10,10,0,38,5,7,540,0,2,90,0,0,75,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,14,8,1,0,810,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,3,90,0,0,87.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,15,8,0,0,820,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,3,90,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,16,8,0,0,920,10,0,67.5,0,100,0,10,10,0,0,0,27,1,1,650,0,3,90,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,17,8,0,0,1020,10,0,67.5,0,100,0,10,10,10,0,0,27,1,1,710,0,3,90,0,0,67.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,18,8,1,0,1120,10,0,67.5,0,100,0.5,10,10,10,0,0,27,1,3,650,0,3,90,1,0,67.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,19,8,1,0,1210,20,10,82.5,10,90,0,30,30,20,10,10,34,3,4,580,0,3,90,0,0,67.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,20,8,1,0,1300,20,10,80,10,90,0,30,30,20,10,0,33,4,5,650,0,3,90,0,0,82.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,21,8,1,0,1380,30,20,82.5,20,80,0,40,30,30,20,10,35,5,5,570,0,3,60,0,0,80,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,22,8,1,0,1470,30,10,80,10,90,0,40,30,20,10,10,33,5,5,590,0,3,60,0,0,82.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,23,8,1,0,1560,20,10,75,10,90,0,30,30,20,10,0,31,5,5,670,0,3,60,0,0,80,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,24,8,1,0,1660,20,0,70,0,100,0,30,30,20,10,0,28,5,5,700,0,3,60,0,0,75,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,25,8,1,0,1760,10,0,72.5,0,100,0,30,30,20,10,0,29,5,6,630,0,3,60,0,0,70,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,26,8,1,0,1800,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,4,60,0,0,72.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,27,8,0,0,1840,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,4,60,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,28,8,1,0,1940,10,0,57.5,0,100,1,10,10,10,0,0,23,1,4,690,0,4,60,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,29,8,1,0,2040,20,0,70,0,100,0,30,30,20,10,0,28,4,6,700,0,4,60,0,0,57.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,30,8,1,0,2080,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,5,60,0,0,70,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,31,8,0,0,2120,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,5,60,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,32,8,1,0,2220,0,0,42.5,0,100,0.75,10,10,10,0,0,17,1,7,810,0,5,60,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,33,8,1,0,2260,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,7,440,1,6,60,0,0,42.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,34,8,0,0,2300,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,1,440,1,6,60,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,35,8,1,0,2400,0,0,47.5,0,100,0.25,10,10,10,0,0,19,1,2,790,0,6,60,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,36,8,1,0,2500,10,0,52.5,0,100,0,20,10,10,10,0,21,2,6,770,0,6,60,0,0,47.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,37,8,1,0,2540,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,7,60,0,0,52.5,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,38,8,0,0,2580,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,7,60,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,39,8,0,0,2680,10,0,50,0,100,0,20,10,0,0,0,20,1,1,780,0,7,60,0,0,0,21,Female,0,England,Tokyo,High Cost First
8mg61jr9,du14oyms,2780,40,8,0,0,2780,10,0,52.5,0,100,0,10,10,0,0,0,21,1,1,770,0,7,60,0,0,50,21,Female,0,England,Tokyo,High Cost First
wbj7asnz,dvibaj70,1700,1,11,0,1,0,NA,40,32.5,NA,0,0,NA,NA,NA,NA,NA,17,1,6,550,0,0,90,0,3,52.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,2,11,0,0,10,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,1,90,0,3,32.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,3,11,0,0,20,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,1,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,4,11,0,1,20,NA,40,35,NA,0,0,NA,NA,NA,NA,NA,18,1,6,800,0,1,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,5,11,0,0,30,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,6,110,1,2,90,0,3,35,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,6,11,0,0,40,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,6,1,110,1,2,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,7,11,0,0,120,20,20,52.5,20,80,0.38,0,10,20,30,40,23,1,4,810,0,2,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,8,11,1,0,120,10,10,67.5,10,0,0.75,NA,NA,NA,NA,NA,28,4,7,670,0,2,90,0,3,52.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,9,11,1,0,130,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,3,90,0,3,67.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,10,11,1,0,140,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,3,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,11,11,0,0,220,20,20,45,20,80,0.25,0,10,20,30,40,20,1,3,840,0,3,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,12,11,0,1,220,NA,40,50,NA,0,0,NA,NA,NA,NA,NA,24,3,8,740,0,3,90,0,3,45,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,13,11,0,0,230,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,8,8,110,1,4,90,0,3,50,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,14,11,0,0,240,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,8,1,110,1,4,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,15,11,1,0,320,20,20,37.5,20,80,0,0,10,20,30,40,17,1,3,870,0,4,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,16,11,1,0,400,20,20,57.5,20,80,0,0,10,20,30,40,25,3,7,790,0,4,90,0,3,37.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,17,11,1,0,410,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,7,110,1,5,90,0,3,57.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,18,11,0,0,420,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,7,1,110,1,5,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,19,11,0,0,500,20,20,37.5,20,80,0.12,0,10,20,30,40,17,1,3,870,0,5,90,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,20,11,1,0,580,20,20,57.5,20,80,0.5,0,10,20,30,40,25,3,8,630,0,5,90,0,3,37.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,21,11,1,0,620,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,8,8,440,1,6,60,0,3,57.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,22,11,0,0,660,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,8,1,440,1,6,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,23,11,0,0,740,30,20,35,20,80,0.5,0,10,20,30,40,16,1,6,880,0,6,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,24,11,0,0,780,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,7,60,0,3,35,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,25,11,1,0,820,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,7,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,26,11,1,0,900,20,20,42.5,20,80,0,0,10,20,30,40,19,1,3,850,0,7,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,27,11,1,0,900,NA,20,57.5,20,0,0,NA,NA,NA,NA,NA,25,3,5,710,0,7,60,0,3,42.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,28,11,1,0,980,20,20,62.5,20,80,0,0,10,20,30,40,27,5,5,770,0,7,60,0,3,57.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,29,11,1,0,1060,20,20,47.5,20,80,0,0,10,20,30,40,21,5,7,830,0,7,60,0,3,62.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,30,11,1,0,1100,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,7,440,1,8,60,0,3,47.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,31,11,0,0,1140,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,7,1,440,1,8,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,32,11,1,0,1220,20,20,35,20,80,0.5,0,10,20,30,40,16,1,6,880,0,8,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,33,11,1,0,1260,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,9,60,0,3,35,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,34,11,0,0,1300,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,9,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,35,11,1,0,1380,20,20,37.5,20,80,0.38,0,10,20,30,40,17,1,5,870,0,9,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,36,11,1,0,1460,20,20,67.5,20,80,0,0,10,20,30,40,29,5,6,750,0,9,60,0,3,37.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,37,11,1,0,1500,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,6,440,1,10,60,0,3,67.5,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,38,11,0,0,1540,NA,0,0,NA,40,NA,NA,NA,NA,NA,NA,0,6,1,440,1,10,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,39,11,0,0,1620,20,20,37.5,20,80,0.5,0,10,20,30,40,17,1,4,870,0,10,60,0,3,0,37,Male,0,England,Chicago,High Cost First
wbj7asnz,dvibaj70,1700,40,11,1,0,1700,20,20,67.5,20,80,0.5,0,10,20,30,40,29,4,7,750,0,10,60,0,3,37.5,37,Male,0,England,Chicago,High Cost First
l96mug06,eej4bm0z,2060,1,3,0,0,0,NA,40,42.5,40,0,0,40,40,40,40,40,21,1,1,630,0,0,60,0,0,67.5,56,Female,0,England,Chicago,Low Cost First
