participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.infected,player.cumulative_earnings,player.my_endowment,player.actual_payment,player.transmission_chance,player.contribution,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.number_of_players,group.patient_zero_switch,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,309,40,16,0.0,4,4,4,4,4,4,24,2,36,90.0,5,5,512,51,0,0,3,10,0,14,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,406,40,16,0.0,4,0,3,3,2,2,24,2,36,90.0,5,5,512,51,0,0,3,10,0,14,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,1,309,40,12,0.0,3,4,4,4,4,0,28,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,0,298,40,16,0.0,4,4,4,3,2,4,24,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,1246,240,48,0.0,2,0,0,1,1,2,192,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,0,312,40,16,0.0,4,4,4,4,4,4,24,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,1,307,40,16,0.0,4,4,4,4,4,3,24,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,147,240,96,0.0,4,5,5,5,5,5,0,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,0,964,240,96,0.0,4,4,3,3,3,3,144,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,1,402,40,8,0.0,2,0,1,2,3,4,32,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,333,40,16,0.0,4,4,4,4,4,4,24,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,438,40,8,0.0,2,4,2,2,3,2,32,2,33,82.5,5,5,524,52,0,0,3,10,0,15,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,1,337,40,12,0.0,3,4,4,4,4,0,28,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,0,322,40,16,0.0,4,3,3,1,2,4,24,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,1462,240,24,0.0,1,0,0,0,1,1,216,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,0,336,40,16,0.0,4,4,4,4,4,4,24,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,1,331,40,16,0.0,4,4,4,4,4,4,24,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,147,240,96,0.0,4,5,5,5,5,5,0,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,0,1108,240,96,0.0,4,4,3,3,3,3,144,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,1,434,40,8,0.0,2,0,1,2,3,4,32,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,361,40,12,0.25,3,4,4,4,4,3,28,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,470,40,8,0.0,2,4,1,2,2,2,32,2,31,77.5,5,5,552,55,0,0,3,10,0,16,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,1,365,40,12,0.0,3,4,4,4,4,0,28,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,0,354,40,8,0.5,2,2,2,3,3,3,32,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,1702,240,0,0.0,0,0,0,0,0,0,240,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,0,360,40,16,0.0,4,4,4,4,4,4,24,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,1,367,40,4,0.0,1,4,4,4,3,2,36,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,147,240,96,0.0,4,5,5,5,5,5,0,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,0,1252,240,96,0.0,4,4,3,3,3,3,144,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,1,466,40,8,0.0,2,0,1,2,3,4,32,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,389,40,12,0.25,3,4,4,4,4,3,28,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,502,40,8,0.0,2,4,1,2,2,2,32,2,25,62.5,5,5,596,60,0,0,3,10,0,17,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,1,393,40,12,0.0,3,4,4,4,4,3,28,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,0,386,40,8,0.5,2,4,3,2,2,3,32,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,1942,240,0,0.0,0,0,0,0,1,1,240,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,0,384,40,16,0.0,4,4,4,4,4,3,24,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,1,403,40,4,0.0,1,4,3,3,3,2,36,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,147,240,96,0.0,4,5,5,5,5,5,0,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,0,1396,240,96,0.0,4,4,3,3,3,3,144,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,1,498,40,8,0.0,2,0,1,2,3,4,32,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,417,40,12,0.25,3,4,4,4,4,3,28,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,538,40,4,0.0,1,4,3,2,2,2,36,2,24,60.0,5,5,600,60,0,0,3,10,0,18,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,1,421,40,12,0.0,3,4,4,4,4,0,28,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,1,418,40,8,0.5,2,4,3,3,2,2,32,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,2182,240,0,0.0,0,0,1,1,2,2,240,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,0,408,40,16,0.0,4,4,4,4,4,4,24,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,1,443,40,0,0.0,0,4,4,3,3,0,40,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,147,240,96,0.0,4,5,5,5,5,5,0,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,1,1564,240,72,0.25,3,4,3,3,3,3,168,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,1,530,40,8,0.0,2,0,1,2,3,4,32,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,445,40,12,0.25,3,4,4,4,4,3,28,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,574,40,4,0.0,1,4,1,2,2,2,36,2,22,55.0,5,7,628,63,0,0,3,10,0,19,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,1,433,40,,,0,,,,,,12,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,1,430,40,,,0,,,,,,12,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,2254,240,,,0,,,,,,72,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,0,420,40,,,0,,,,,,12,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,1,455,40,,,0,,,,,,12,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,219,240,,,0,,,,,,72,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,1,1636,240,,,0,,,,,,72,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,1,542,40,,,0,,,,,,12,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,457,40,,,0,,,,,,12,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,586,40,,,0,,,,,,12,2,0,0.0,7,7,300,30,1,1,4,10,0,20,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,0,481,160,,,0,,,,,,48,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,0,448,60,,,0,,,,,,18,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,2272,60,,,0,,,,,,18,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,0,438,60,,,0,,,,,,18,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,0,473,60,,,0,,,,,,18,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,237,60,,,0,,,,,,18,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,0,1654,60,,,0,,,,,,18,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,0,590,160,,,0,,,,,,48,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,505,160,,,0,,,,,,48,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,0,634,160,,,0,,,,,,48,2,0,0.0,7,1,300,30,1,2,4,10,0,21,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,0,641,160,0,0.5,0,2,2,2,2,0,160,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,1,502,60,6,0.38,1,4,4,0,0,0,54,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,2332,60,0,0.5,0,0,0,0,0,0,60,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,1,486,60,12,0.0,2,3,2,2,2,1,48,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,0,521,60,12,0.25,2,4,3,3,3,2,48,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,237,60,24,0.0,4,5,5,5,5,5,0,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,0,1702,60,12,0.25,2,1,2,2,2,2,48,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,1,734,160,16,0.38,1,0,0,1,1,3,144,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,617,160,48,0.12,3,4,4,3,2,0,112,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,794,160,0,0.5,0,0,1,0,0,2,160,2,15,37.5,1,5,834,83,0,0,4,10,0,22,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,0,737,160,64,0.0,4,2,2,2,2,0,96,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,1,550,60,12,0.0,2,3,2,2,3,2,48,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,2392,60,0,0.0,0,0,0,0,1,1,60,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
4,o37yvhtw,5e243c063d2e1b6bcce4c82f,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.996034+00:00,1,,,1298,6,,1,522,60,24,0.0,4,4,4,4,4,4,36,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
5,d3jkuvq0,5f71b56cbeed7a02b8a5d751,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.960308+00:00,1,,,1417,10,,0,563,60,18,0.25,3,4,3,3,3,2,42,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
6,6u3cljg4,5e809ddd8fdcf0016141cc5e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.754027+00:00,1,,,459,4,,0,237,60,24,0.0,4,5,5,5,5,5,0,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
7,l3yzwhod,5af85a3223708c000159b3ce,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.353789+00:00,1,,,2582,1,,0,1744,60,18,0.25,3,4,3,3,3,3,42,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
8,rpuu9mtr,5c27441810677f0001dbac0d,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:45.525086+00:00,1,,,2026,7,,1,862,160,32,0.0,2,1,1,2,3,4,128,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
9,12lf2vwc,5e92700c0e841a09f0e152bb,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.655734+00:00,1,,,1769,3,,0,713,160,64,0.0,4,4,4,4,4,4,96,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
10,182ylvl1,5f2a6a0f23cc6d2561700c41,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:46.421502+00:00,1,,,2208,2,,1,954,160,0,0.0,0,2,3,2,1,2,160,2,26,65.0,5,5,708,71,0,0,4,10,0,23,nqa29xsa,,,,,0
1,r2jikfpm,5c74ecb644dc0b0001b9f3ae,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.752410+00:00,1,,,1713,8,,0,737,160,48,0.25,3,5,5,5,5,5,0,2,25,62.5,5,6,622,62,0,0,4,10,0,24,nqa29xsa,,,,,0
2,xpefb6yc,5ee49e71f8d19d00098aca3e,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.839776+00:00,1,,,1406,9,,1,592,60,18,0.0,3,3,2,4,2,3,42,2,25,62.5,5,6,622,62,0,0,4,10,0,24,nqa29xsa,,,,,0
3,khuosnkb,5f158fe3696881556b96de39,0,405,405,payment_info,PaymentInfo,2020-11-16 10:03:44.885578+00:00,1,,,3294,5,,1,2452,60,0,0.0,0,0,0,0,0,0,60,2,25,62.5,5,6,622,62,0,0,4,10,0,24,nqa29xsa,,,,,0
